,Date,Country,Energy,Production,Urban Population,Population Growth,Population,GDP in $,CO2 Emission
965,2015,Europe,solar,109.88017563813086,259198842.0,0.315310310624611,339533474.0,11684180189186.4,1752191.090209961
974,2016,Europe,solar,113.95047905995206,260756917.0,0.319099612546594,340616924.0,11981439102404.6,1520537.8607177734
983,2017,Europe,solar,124.54237865763085,261911604.0,0.16071955367667098,341164362.0,12639380729565.5,1264840.0321044922
992,2018,Europe,solar,139.05206271678858,263144784.0,0.181381489078262,341783171.0,13675599697568.1,984531.1693115234
1001,1982,Russia,solar,0.0,99464693.0,0.6282877444241071,140823000.0,1407242640.23211,608.722
1010,1983,Russia,solar,0.0,100677781.0,0.598250932058307,141668000.0,1479688125.8852,696.73
1019,1984,Russia,solar,0.0,102058393.0,0.7573529676260509,142745000.0,1587412957.22263,634.391
1028,1985,Russia,solar,0.0,103466989.0,0.7766880284471479,143858000.0,1715625839.1797302,616.056
1037,1986,Russia,solar,0.0,104825013.0,0.7175738664357741,144894000.0,1944711061.30888,597.721
1046,1987,Russia,solar,0.0,106169956.0,0.697384550046896,145908000.0,2157434025.16467,616.056
1055,1988,Russia,solar,0.0,107471421.0,0.648303809439665,146857000.0,554713455149.5021,696.73
1064,1989,Russia,solar,0.0,108424260.0,0.586603532881112,147721000.0,506500173960.269,689.3960000000002
1073,1990,Russia,solar,0.0,108837430.0,0.385794345665368,148292000.0,516814274021.956,542.716
1082,1991,Russia,solar,0.0,109073667.0,0.22363236630223696,148624000.0,517962962962.963,487.711
1091,1992,Russia,solar,0.0,109115423.0,0.0437249639508604,148689000.0,460290556900.726,2078668.286
1100,1993,Russia,solar,0.0,108985461.0,-0.113724697579415,148520000.0,435083713850.837,1938445.873
1109,1994,Russia,solar,0.0,108843023.0,-0.123965844425279,148336000.0,395077301248.464,1698378.384
1118,1995,Russia,solar,0.0,108866238.0,0.0267775060816902,148375726.0,395537185734.854,1631473.969
1127,1996,Russia,solar,0.0,108700578.0,-0.14546915502926502,148160042.0,391724890744.498,1612966.62
1136,1997,Russia,solar,0.0,108515107.0,-0.165319440855875,147915307.0,404928954191.876,1526011.049
1145,1998,Russia,solar,0.0,108329743.0,-0.165511936742255,147670692.0,270955486862.442,1495505.2759999996
1154,1999,Russia,solar,0.0,107987645.0,-0.309476734460824,147214392.0,195907128350.934,1531130.181
1163,2000,Russia,solar,0.0,107528575.0,-0.42056697531099296,146596557.0,259710142196.943,1557899.281
1172,2001,Russia,solar,0.0,107067618.0,-0.4241510280761889,145976083.0,306602070620.5,1557506.9119999998
1181,2002,Russia,solar,0.0,106568907.0,-0.460061304902853,145306046.0,345470494417.86304,1557085.207
1190,2003,Russia,solar,0.0,106132766.0,-0.453719859743564,144648257.0,430347770733.155,1604242.8269999996
1199,2004,Russia,solar,0.0,105771150.0,-0.4026137603057179,144067054.0,591016690742.937,1602115.967
1208,2005,Russia,solar,0.0,105433013.0,-0.38147369622440097,143518523.0,764017107993.346,1615089.813
1217,2006,Russia,solar,0.0,105152847.0,-0.32731870638619204,143049528.0,989930542278.684,1669262.404
1226,2007,Russia,solar,0.0,105037426.0,-0.171024042221983,142805088.0,1299705764824.48,1666886.188
1235,2008,Russia,solar,0.0,105055515.0,-0.0439422615372963,142742350.0,1660846387626.0,1714978.8930000004
1244,2009,Russia,solar,7.375e-06,105149982.0,0.0301140670621249,142785342.0,1222644282200.48,1574045.082
1253,2010,Russia,solar,0.000240125,105261473.0,0.0448873898392816,142849449.0,1524917468442.6,1670531.186
1262,2011,Russia,solar,0.0018227500000000002,105407907.0,0.0779670984684485,142960868.0,2051661732059.47,1763405.295
1271,2012,Russia,solar,0.00633775890410959,105669949.0,0.168301590750173,143201676.0,2210256976944.74,1830830.424
1280,2013,Russia,solar,0.0188439,105998510.0,0.212923595008292,143506911.0,2297128039058.16,1778561.006
1289,2014,Russia,solar,0.17737725,106354643.0,0.217700100552035,143819666.0,2059984158384.6,1705345.684
1298,2015,Russia,solar,0.41103975000000004,106703732.0,0.19255864182342305,144096870.0,1363594369511.4,1548987.6395111084
1307,2016,Russia,solar,0.6357498739726026,107050095.0,0.17024454590112,144342396.0,1282723881083.71,1486071.3180236816
1316,2017,Russia,solar,0.76729925,107349518.0,0.106871954284237,144496740.0,1578624060588.26,1415362.0581817627
1325,2018,Russia,solar,0.8813001175036925,107539347.0,-0.0129353844507104,144478050.0,1657553765580.67,1336809.2924499512
1334,1982,Middle East,solar,0.0,100255121.0,3.36899758446722,197157159.0,415696836243.358,634634.55265118
1343,1983,Middle East,solar,0.0,104893039.0,3.38665409557863,203834190.0,422819099218.397,677289.072862662
1352,1984,Middle East,solar,0.0,109660638.0,3.34321783798882,210648811.0,428820268874.78296,725247.8961551391
1361,1985,Middle East,solar,0.0,114531210.0,3.28697654030432,217572788.0,435916738779.892,767990.454592032
1370,1986,Middle East,solar,0.0,119494701.0,3.2067686699864306,224549844.0,446708185515.019,819048.957070844
1379,1987,Middle East,solar,0.0,124347202.0,3.12637447211944,231570113.0,410970895760.933,830537.945486939
1388,1988,Middle East,solar,0.0,129069928.0,3.0206907572740205,238565130.0,408409905957.318,887318.932617446
1397,1989,Middle East,solar,0.0,133705181.0,2.8873159291972,245453259.0,420664060516.896,916881.43505848
1406,1990,Middle East,solar,0.0,139666927.0,3.56967311646083,254215138.0,550672700031.725,913726.7319812628
1415,1991,Middle East,solar,0.0,144406997.0,2.68716137588942,261046309.0,554619640067.1,999941.83247408
1424,1992,Middle East,solar,0.0,147229296.0,1.76608894324571,265656619.0,603659416995.199,1062834.13975185
1433,1993,Middle East,solar,0.0,151964154.0,2.42840137930085,272107828.0,607894528644.182,1158095.16790561
1442,1994,Middle East,solar,0.0,156596433.0,2.3068564569189904,278384965.0,633727283356.403,1211915.86970668
1451,1995,Middle East,solar,0.0,162593631.0,2.77026419153059,286096964.0,708644708098.4979,1186766.28331436
1460,1996,Middle East,solar,0.0,166923263.0,2.07769314182586,292041181.0,802281807818.04,1187235.82051655
1469,1997,Middle East,solar,0.0,171273206.0,2.00333048235413,297891731.0,832628504235.547,1153542.858
1478,1998,Middle East,solar,0.0,175668732.0,1.93023451194756,303641740.0,809324954316.0841,1267747.906
1487,1999,Middle East,solar,0.0,180164193.0,1.90849947046148,309436741.0,866753216731.7579,1353489.7
